College Code,College Name,Place,District Name,Region,College Type,Minority,Co-Educational,Affiliated to,Branch,Fee Structure,Convener Seats
VNCP,SRIVIDYA NIKETHAN COLLEGE OF PHARMACY,RANGAMPETA,CTR,SVU,PVT,NA,COED,JNTUA,PHM,35000,21
VNIP,VISWANATHA INST OF PHARM SCI,VISAKHAPATNAM,VSP,AU,PVT,NA,COED,JNTUV,PHM,40900,39
VNIW,VIGNANS NIRULA INST OF TECH. AND SCI FOR WOMEN,GUNTUR,GTR,AU,PVT,NA,GIRLS,JNTUK,CSD,35000,20
VNIW,VIGNANS NIRULA INST OF TECH. AND SCI FOR WOMEN,GUNTUR,GTR,AU,PVT,NA,GIRLS,JNTUK,CSE,35000,37
VNIW,VIGNANS NIRULA INST OF TECH. AND SCI FOR WOMEN,GUNTUR,GTR,AU,PVT,NA,GIRLS,JNTUK,CSM,35000,11
VNIW,VIGNANS NIRULA INST OF TECH. AND SCI FOR WOMEN,GUNTUR,GTR,AU,PVT,NA,GIRLS,JNTUK,ECE,35000,55
VNIW,VIGNANS NIRULA INST OF TECH. AND SCI FOR WOMEN,GUNTUR,GTR,AU,PVT,NA,GIRLS,JNTUK,EEE,35000,71
VNIW,VIGNANS NIRULA INST OF TECH. AND SCI FOR WOMEN,GUNTUR,GTR,AU,PVT,NA,GIRLS,JNTUK,INF,35000,24
VNKS,SRI VENKATESWARA COLLEGE OF PHARMACY,SRIKAKULAM,SKL,AU,PVT,NA,COED,AU,PHM,38000,12
VPCV,VIGNAN PHARMACY COLLEGE,VADLAMUDI,GTR,AU,PVT,NA,COED,JNTUK,PHM,44600,14
VRIT,VARAPRASAD REDDY INST OF TECHNOLOGY,SATTENAPALLY,GTR,AU,PVT,NA,COED,JNTUK,AID,36500,70
VRIT,VARAPRASAD REDDY INST OF TECHNOLOGY,SATTENAPALLY,GTR,AU,PVT,NA,COED,JNTUK,CIV,36500,36
VRIT,VARAPRASAD REDDY INST OF TECHNOLOGY,SATTENAPALLY,GTR,AU,PVT,NA,COED,JNTUK,CS,36500,69
VRIT,VARAPRASAD REDDY INST OF TECHNOLOGY,SATTENAPALLY,GTR,AU,PVT,NA,COED,JNTUK,CSE,36500,48
VRIT,VARAPRASAD REDDY INST OF TECHNOLOGY,SATTENAPALLY,GTR,AU,PVT,NA,COED,JNTUK,ECE,36500,69
VRIT,VARAPRASAD REDDY INST OF TECHNOLOGY,SATTENAPALLY,GTR,AU,PVT,NA,COED,JNTUK,EEE,36500,36
VRIT,VARAPRASAD REDDY INST OF TECHNOLOGY,SATTENAPALLY,GTR,AU,PVT,NA,COED,JNTUK,IOT,36500,72
VRIT,VARAPRASAD REDDY INST OF TECHNOLOGY,SATTENAPALLY,GTR,AU,PVT,NA,COED,JNTUK,MEC,36500,36
VRSE,V R SIDDHARTHA ENGINEERING COLLEGE,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,AID,66200,13
VRSE,V R SIDDHARTHA ENGINEERING COLLEGE,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,CIV,66200,40
VRSE,V R SIDDHARTHA ENGINEERING COLLEGE,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,CSE,66200,20
VRSE,V R SIDDHARTHA ENGINEERING COLLEGE,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,CSM,66200,7
VRSE,V R SIDDHARTHA ENGINEERING COLLEGE,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,ECE,66200,30
VRSE,V R SIDDHARTHA ENGINEERING COLLEGE,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,EEE,66200,34
VRSE,V R SIDDHARTHA ENGINEERING COLLEGE,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,EIE,66200,26
VRSE,V R SIDDHARTHA ENGINEERING COLLEGE,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,INF,66200,22
VRSE,V R SIDDHARTHA ENGINEERING COLLEGE,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,MEC,66200,52
VRSP,K V S R SIDDHARTHA COLLEGE OF PHARMACEUTICAL SCI.S,VIJAYAWADA,KRI,AU,PVT,NA,COED,KSUM,PHM,63400,10
VSMR,V.S.M COLLEGE OF ENGINEERING,RAMACHANDRAPURAM,EG,AU,PVT,NA,COED,JNTUK,CIV,51000,32
VSMR,V.S.M COLLEGE OF ENGINEERING,RAMACHANDRAPURAM,EG,AU,PVT,NA,COED,JNTUK,CSD,51000,23
VSMR,V.S.M COLLEGE OF ENGINEERING,RAMACHANDRAPURAM,EG,AU,PVT,NA,COED,JNTUK,CSE,51000,37
VSMR,V.S.M COLLEGE OF ENGINEERING,RAMACHANDRAPURAM,EG,AU,PVT,NA,COED,JNTUK,CSM,51000,19
VSMR,V.S.M COLLEGE OF ENGINEERING,RAMACHANDRAPURAM,EG,AU,PVT,NA,COED,JNTUK,ECE,51000,44
VSMR,V.S.M COLLEGE OF ENGINEERING,RAMACHANDRAPURAM,EG,AU,PVT,NA,COED,JNTUK,EEE,51000,26
VSMR,V.S.M COLLEGE OF ENGINEERING,RAMACHANDRAPURAM,EG,AU,PVT,NA,COED,JNTUK,MEC,51000,69
VSPP,VASAVI INST OF PHARM SCIENCES,BHAKARAPET RLY STN,KDP,SVU,PVT,NA,COED,JNTUA,PHM,35000,20
VSPT,VISAKHA INST OF ENGG AND TECHNOLOGY,VISAKHAPATNAM,VSP,AU,PVT,NA,COED,JNTUV,AUT,35000,36
VSPT,VISAKHA INST OF ENGG AND TECHNOLOGY,VISAKHAPATNAM,VSP,AU,PVT,NA,COED,JNTUV,CIV,35000,64
VSPT,VISAKHA INST OF ENGG AND TECHNOLOGY,VISAKHAPATNAM,VSP,AU,PVT,NA,COED,JNTUV,CSC,35000,26
VSPT,VISAKHA INST OF ENGG AND TECHNOLOGY,VISAKHAPATNAM,VSP,AU,PVT,NA,COED,JNTUV,CSD,35000,20
VSPT,VISAKHA INST OF ENGG AND TECHNOLOGY,VISAKHAPATNAM,VSP,AU,PVT,NA,COED,JNTUV,CSE,35000,75
VSPT,VISAKHA INST OF ENGG AND TECHNOLOGY,VISAKHAPATNAM,VSP,AU,PVT,NA,COED,JNTUV,CSM,35000,46
VSPT,VISAKHA INST OF ENGG AND TECHNOLOGY,VISAKHAPATNAM,VSP,AU,PVT,NA,COED,JNTUV,ECE,35000,126
VSPT,VISAKHA INST OF ENGG AND TECHNOLOGY,VISAKHAPATNAM,VSP,AU,PVT,NA,COED,JNTUV,EEE,35000,69
VSPT,VISAKHA INST OF ENGG AND TECHNOLOGY,VISAKHAPATNAM,VSP,AU,PVT,NA,COED,JNTUV,MEC,35000,212
VSVP,SRI VASAVI INST. OF PHARM. SCI.,TADEPALLIGUDEM,WG,AU,PVT,NA,COED,AU,PHM,39700,11
VSVT,SRI VASAVI ENGINEERING COLLEGE,TADEPALLIGUDEM,WG,AU,PVT,NA,COED,JNTUK,AIM,63000,15
VSVT,SRI VASAVI ENGINEERING COLLEGE,TADEPALLIGUDEM,WG,AU,PVT,NA,COED,JNTUK,CAI,63000,12
VSVT,SRI VASAVI ENGINEERING COLLEGE,TADEPALLIGUDEM,WG,AU,PVT,NA,COED,JNTUK,CIV,63000,25
VSVT,SRI VASAVI ENGINEERING COLLEGE,TADEPALLIGUDEM,WG,AU,PVT,NA,COED,JNTUK,CSE,63000,25
VSVT,SRI VASAVI ENGINEERING COLLEGE,TADEPALLIGUDEM,WG,AU,PVT,NA,COED,JNTUK,CST,63000,6
VSVT,SRI VASAVI ENGINEERING COLLEGE,TADEPALLIGUDEM,WG,AU,PVT,NA,COED,JNTUK,ECE,63000,29
VSVT,SRI VASAVI ENGINEERING COLLEGE,TADEPALLIGUDEM,WG,AU,PVT,NA,COED,JNTUK,ECT,63000,7
VSVT,SRI VASAVI ENGINEERING COLLEGE,TADEPALLIGUDEM,WG,AU,PVT,NA,COED,JNTUK,EEE,63000,18
VSVT,SRI VASAVI ENGINEERING COLLEGE,TADEPALLIGUDEM,WG,AU,PVT,NA,COED,JNTUK,MEC,63000,42
VVGV,VKR VNB AND AGK ENGINEERING COLLEGE,GUDIVADA,KRI,AU,PVT,NA,COED,JNTUK,AID,35000,30
VVGV,VKR VNB AND AGK ENGINEERING COLLEGE,GUDIVADA,KRI,AU,PVT,NA,COED,JNTUK,CIV,35000,36
VVGV,VKR VNB AND AGK ENGINEERING COLLEGE,GUDIVADA,KRI,AU,PVT,NA,COED,JNTUK,CSE,35000,53
VVGV,VKR VNB AND AGK ENGINEERING COLLEGE,GUDIVADA,KRI,AU,PVT,NA,COED,JNTUK,CSM,35000,60
VVGV,VKR VNB AND AGK ENGINEERING COLLEGE,GUDIVADA,KRI,AU,PVT,NA,COED,JNTUK,ECE,35000,76
VVGV,VKR VNB AND AGK ENGINEERING COLLEGE,GUDIVADA,KRI,AU,PVT,NA,COED,JNTUK,MEC,35000,72
VVIP,VALLABHANENI VENKATADRI INST OF PHARM SCIENCES,GUDLAVALLERU,KRI,AU,PVT,NA,COED,JNTUK,PHM,45300,10
VVIT,VASIREDDY VENKATADRI INST. OF TECHNOLOGY,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,AID,55000,51
VVIT,VASIREDDY VENKATADRI INST. OF TECHNOLOGY,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,AIM,55000,20
VVIT,VASIREDDY VENKATADRI INST. OF TECHNOLOGY,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,CIC,55000,36
VVIT,VASIREDDY VENKATADRI INST. OF TECHNOLOGY,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,CIV,55000,121
VVIT,VASIREDDY VENKATADRI INST. OF TECHNOLOGY,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,CSE,55000,40
VVIT,VASIREDDY VENKATADRI INST. OF TECHNOLOGY,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,CSM,55000,44
VVIT,VASIREDDY VENKATADRI INST. OF TECHNOLOGY,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,CSO,55000,20
VVIT,VASIREDDY VENKATADRI INST. OF TECHNOLOGY,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,ECE,55000,59
VVIT,VASIREDDY VENKATADRI INST. OF TECHNOLOGY,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,EEE,55000,72
VVIT,VASIREDDY VENKATADRI INST. OF TECHNOLOGY,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,INF,55000,41
VVIT,VASIREDDY VENKATADRI INST. OF TECHNOLOGY,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,MEC,55000,124
WISE,WEST GODAVARI INSTT OF SCIENCE AND ENGINEERING,NALLAJERLA,WG,AU,PVT,NA,COED,JNTUK,AID,35000,55
WISE,WEST GODAVARI INSTT OF SCIENCE AND ENGINEERING,NALLAJERLA,WG,AU,PVT,NA,COED,JNTUK,CSE,35000,27
WISE,WEST GODAVARI INSTT OF SCIENCE AND ENGINEERING,NALLAJERLA,WG,AU,PVT,NA,COED,JNTUK,ECE,35000,48
WISE,WEST GODAVARI INSTT OF SCIENCE AND ENGINEERING,NALLAJERLA,WG,AU,PVT,NA,COED,JNTUK,MEC,35000,36
WSTM,WELLFARE INST OF SCIENCE TECH AND MGMT,PINAGADI,VSP,AU,PVT,NA,COED,AU,CIV,35000,65
WSTM,WELLFARE INST OF SCIENCE TECH AND MGMT,PINAGADI,VSP,AU,PVT,NA,COED,AU,CSE,35000,7
WSTM,WELLFARE INST OF SCIENCE TECH AND MGMT,PINAGADI,VSP,AU,PVT,NA,COED,AU,ECE,35000,10
WSTM,WELLFARE INST OF SCIENCE TECH AND MGMT,PINAGADI,VSP,AU,PVT,NA,COED,AU,EEE,35000,51
WSTM,WELLFARE INST OF SCIENCE TECH AND MGMT,PINAGADI,VSP,AU,PVT,NA,COED,AU,MEC,35000,120
XAVP,ST XAVIER INST OF PHARMACY,GUNTUR,GTR,AU,PVT,NA,COED,ANU,PHM,35000,44
YGVU,YGVU YSR ENGINEERING COLLEGE,PRODDATUR,KDP,SVU,UNIV,NA,COED,YGVU,CIV,10000,38
YGVU,YGVU YSR ENGINEERING COLLEGE,PRODDATUR,KDP,SVU,UNIV,NA,COED,YGVU,CSE,10000,10
YGVU,YGVU YSR ENGINEERING COLLEGE,PRODDATUR,KDP,SVU,UNIV,NA,COED,YGVU,ECE,10000,8
YGVU,YGVU YSR ENGINEERING COLLEGE,PRODDATUR,KDP,SVU,UNIV,NA,COED,YGVU,EEE,10000,30
YGVU,YGVU YSR ENGINEERING COLLEGE,PRODDATUR,KDP,SVU,UNIV,NA,COED,YGVU,MEC,10000,42
YGVU,YGVU YSR ENGINEERING COLLEGE,PRODDATUR,KDP,SVU,UNIV,NA,COED,YGVU,MMT,10000,36
YLMV,YELAMARTY B. PHARMACY COLLEGE,VISAKHAPATNAM,VSP,AU,PVT,NA,COED,AU,PHM,35000,53
